2025-03-20 12:48:35.043,144,Red,"Town","No","Resources",2,4,"Wood: 3, Clay: 1, Metal: 3, Animal: 0, Food: 1"
2025-03-20 12:48:35.045,144,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 1, Metal: 3, Animal: 0, Food: 1"
2025-03-20 12:48:35.130,145,White,"Card","No","Resources",-1,-1,"Clay: 5, Wood: 2, Metal: 1, Animal: 3"
2025-03-20 12:48:35.141,145,White,"Town","No","Resources",2,4,"Clay: 6, Wood: 2, Metal: 1, Animal: 3"
2025-03-20 12:48:35.143,145,White,"Village","No","Resources",3,3,"Clay: 6, Wood: 2, Metal: 1, Animal: 3"
2025-03-20 12:48:35.145,145,White,"Card","No","Resources",-1,-1,"Clay: 6, Wood: 2, Metal: 1, Animal: 3"
2025-03-20 12:48:35.145,145,White,"Road","No","Pieces",9,0,""
2025-03-20 12:48:35.206,146,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 13, Metal: 11, Wood: 3, Clay: 0"
2025-03-20 12:48:35.218,146,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 15, Metal: 11, Wood: 3, Clay: 0"
2025-03-20 12:48:35.218,146,Orange,"Town","No","Location",0,2,""
2025-03-20 12:48:35.220,146,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:35.297,147,Blue,"Road","No","Resources",4,8,"Clay: 0, Wood: 4, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:35.302,147,Blue,"Village","No","Resources",2,3,"Clay: 0, Wood: 4, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:35.304,147,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 4, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:35.307,147,Blue,"Town","No","Resources",2,4,"Clay: 0, Wood: 4, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:35.451,148,Red,"Card","No","Resources",-1,-1,"Wood: 1, Clay: 2, Metal: 3, Animal: 0, Food: 1"
2025-03-20 12:48:35.463,148,Red,"Town","No","Resources",2,4,"Wood: 1, Clay: 2, Metal: 3, Animal: 0, Food: 1"
2025-03-20 12:48:35.552,149,White,"Town","No","Resources",2,4,"Clay: 4, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:35.554,149,White,"Card","No","Resources",-1,-1,"Clay: 4, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:35.554,149,White,"Road","No","Pieces",9,0,""
2025-03-20 12:48:35.559,149,White,"Village","No","Resources",3,3,"Clay: 4, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:35.629,150,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:35.634,150,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 18, Metal: 11, Wood: 3, Clay: 0"
2025-03-20 12:48:35.709,151,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 4, Metal: 1, Animal: 4, Food: 0"
2025-03-20 12:48:35.713,151,Blue,"Town","No","Resources",2,4,"Clay: 0, Wood: 4, Metal: 1, Animal: 4, Food: 0"
2025-03-20 12:48:35.716,151,Blue,"Village","No","Resources",2,3,"Clay: 0, Wood: 4, Metal: 1, Animal: 4, Food: 0"
2025-03-20 12:48:35.778,152,Red,"Town","No","Resources",2,4,"Wood: 1, Clay: 2, Metal: 5, Animal: 0, Food: 1"
2025-03-20 12:48:35.783,152,Red,"Village","No","Resources",2,3,"Wood: 1, Clay: 2, Metal: 5, Animal: 0, Food: 1"
2025-03-20 12:48:35.807,152,Red,"Card","No","Resources",-1,-1,"Wood: 0, Clay: 1, Metal: 5, Animal: 0, Food: 1"
2025-03-20 12:48:35.891,153,White,"Card","No","Resources",-1,-1,"Clay: 5, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:35.912,153,White,"Town","No","Resources",2,4,"Clay: 6, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:35.912,153,White,"Road","No","Pieces",9,0,""
2025-03-20 12:48:35.944,153,White,"Card","No","Resources",-1,-1,"Clay: 6, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:36.006,154,Orange,"Road","No","Resources",8,13,"Animal: 0, Food: 18, Metal: 11, Wood: 3, Clay: 0"
2025-03-20 12:48:36.008,154,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 18, Metal: 11, Wood: 3, Clay: 0"
2025-03-20 12:48:36.108,155,Blue,"Road","No","Resources",4,8,"Clay: 0, Wood: 4, Metal: 1, Animal: 4, Food: 0"
2025-03-20 12:48:36.110,155,Blue,"Village","No","Resources",2,3,"Clay: 0, Wood: 4, Metal: 1, Animal: 4, Food: 0"
2025-03-20 12:48:36.139,155,Blue,"Town","No","Resources",2,4,"Clay: 1, Wood: 4, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:36.293,157,White,"Card","No","Resources",-1,-1,"Clay: 6, Wood: 3, Metal: 2, Animal: 4"
2025-03-20 12:48:36.305,157,White,"Village","No","Resources",3,3,"Clay: 6, Wood: 4, Metal: 2, Animal: 4"
2025-03-20 12:48:36.307,157,White,"Card","No","Resources",-1,-1,"Clay: 6, Wood: 4, Metal: 2, Animal: 4"
2025-03-20 12:48:36.309,157,White,"Town","No","Resources",2,4,"Clay: 6, Wood: 4, Metal: 2, Animal: 4"
2025-03-20 12:48:36.309,157,White,"Road","No","Pieces",9,0,""
2025-03-20 12:48:36.395,158,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 18, Metal: 11, Wood: 5, Clay: 0"
2025-03-20 12:48:36.403,158,Orange,"Town","No","Location",0,2,""
2025-03-20 12:48:36.406,158,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:36.411,158,Orange,"Road","No","Resources",8,13,"Animal: 0, Food: 18, Metal: 11, Wood: 5, Clay: 0"
2025-03-20 12:48:36.413,158,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 18, Metal: 11, Wood: 5, Clay: 0"
2025-03-20 12:48:36.469,159,Blue,"Card","No","Resources",-1,-1,"Clay: 1, Wood: 4, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:36.799,162,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 11, Metal: 5, Wood: 2, Clay: 0"
2025-03-20 12:48:36.809,162,Orange,"Town","No","Location",0,2,""
2025-03-20 12:48:36.815,162,Orange,"Road","No","Resources",8,13,"Animal: 0, Food: 13, Metal: 5, Wood: 2, Clay: 0"
2025-03-20 12:48:36.815,162,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:36.931,163,Blue,"Card","No","Resources",-1,-1,"Clay: 1, Wood: 4, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:36.943,163,Blue,"Town","No","Resources",2,4,"Clay: 2, Wood: 4, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:36.945,163,Blue,"Village","No","Resources",2,3,"Clay: 2, Wood: 4, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:36.951,163,Blue,"Card","No","Resources",-1,-1,"Clay: 2, Wood: 4, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.012,163,Blue,"Road","No","Resources",4,6,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.092,164,Red,"Village","No","Resources",2,3,"Wood: 2, Clay: 0, Metal: 1, Animal: 1, Food: 1"
2025-03-20 12:48:37.097,164,Red,"Town","No","Resources",2,4,"Wood: 2, Clay: 0, Metal: 1, Animal: 1, Food: 1"
2025-03-20 12:48:37.165,165,White,"Card","No","Resources",-1,-1,"Clay: 3, Wood: 4, Metal: 1, Animal: 3"
2025-03-20 12:48:37.235,166,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 9, Metal: 5, Wood: 4, Clay: 1"
2025-03-20 12:48:37.312,167,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.441,167,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.444,167,Blue,"Road","No","Resources",4,6,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.507,168,Red,"Road","No","Resources",7,8,"Wood: 2, Clay: 0, Metal: 1, Animal: 1, Food: 1"
2025-03-20 12:48:37.524,168,Red,"Town","No","Resources",2,4,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.529,168,Red,"Village","No","Resources",2,3,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.532,168,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.602,169,White,"Village","No","Resources",3,3,"Clay: 3, Wood: 4, Metal: 0, Animal: 1"
2025-03-20 12:48:37.605,169,White,"Town","No","Resources",2,4,"Clay: 3, Wood: 4, Metal: 0, Animal: 1"
2025-03-20 12:48:37.610,169,White,"Card","No","Resources",-1,-1,"Clay: 3, Wood: 4, Metal: 0, Animal: 1"
2025-03-20 12:48:37.664,170,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 13, Metal: 2, Wood: 0, Clay: 0"
2025-03-20 12:48:37.727,171,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.739,171,Blue,"Town","No","Resources",2,4,"Clay: 0, Wood: 2, Metal: 2, Animal: 0, Food: 0"
2025-03-20 12:48:37.796,172,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.809,172,Red,"Road","No","Resources",7,8,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.811,172,Red,"Card","No","Resources",-1,-1,"Wood: 2, Clay: 0, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:37.879,173,White,"Card","No","Resources",-1,-1,"Clay: 3, Wood: 4, Metal: 0, Animal: 0"
2025-03-20 12:48:38.070,174,Orange,"Road","No","Resources",8,13,"Animal: 0, Food: 9, Metal: 0, Wood: 0, Clay: 0"
2025-03-20 12:48:38.246,175,Blue,"Road","No","Resources",4,6,"Clay: 0, Wood: 3, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.248,175,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 3, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.367,177,White,"Card","No","Resources",-1,-1,"Clay: 1, Wood: 5, Metal: 0, Animal: 0"
2025-03-20 12:48:38.380,177,White,"Road","No","Pieces",8,0,""
2025-03-20 12:48:38.385,177,White,"Town","No","Resources",2,4,"Clay: 1, Wood: 5, Metal: 0, Animal: 0"
2025-03-20 12:48:38.475,178,Orange,"Road","No","Resources",8,13,"Animal: 0, Food: 4, Metal: 2, Wood: 2, Clay: 0"
2025-03-20 12:48:38.477,178,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Food: 4, Metal: 2, Wood: 2, Clay: 0"
2025-03-20 12:48:38.477,178,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:38.573,179,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 4, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.584,179,Blue,"Town","No","Resources",2,4,"Clay: 0, Wood: 4, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.587,179,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 4, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.648,180,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:38.661,180,Red,"Village","No","Resources",2,3,"Wood: 3, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:38.717,181,White,"Card","No","Resources",-1,-1,"Clay: 2, Wood: 1, Metal: 0, Animal: 0, Food: 1"
2025-03-20 12:48:38.734,181,White,"Road","No","Pieces",8,0,""
2025-03-20 12:48:38.739,181,White,"Town","No","Resources",2,4,"Clay: 3, Wood: 1, Metal: 0, Animal: 0, Food: 1"
2025-03-20 12:48:38.834,182,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:38.839,182,Orange,"Road","No","Resources",8,13,"Animal: 1, Food: 0, Metal: 4, Wood: 2, Clay: 0"
2025-03-20 12:48:38.841,182,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Food: 0, Metal: 4, Wood: 2, Clay: 0"
2025-03-20 12:48:38.937,183,Blue,"Town","No","Resources",2,4,"Clay: 0, Wood: 4, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:38.993,184,Red,"Card","No","Resources",-1,-1,"Wood: 3, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.032,184,Red,"Card","No","Resources",-1,-1,"Wood: 1, Clay: 1, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.034,184,Red,"Village","No","Resources",2,3,"Wood: 1, Clay: 1, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.061,184,Red,"Town","No","Resources",2,4,"Wood: 0, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.064,184,Red,"Road","No","Resources",6,7,"Wood: 0, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.132,185,White,"Village","No","Resources",3,3,"Clay: 4, Wood: 1, Metal: 0, Animal: 0, Food: 1"
2025-03-20 12:48:39.134,185,White,"Town","No","Resources",2,4,"Clay: 4, Wood: 1, Metal: 0, Animal: 0, Food: 1"
2025-03-20 12:48:39.139,185,White,"Card","No","Resources",-1,-1,"Clay: 4, Wood: 1, Metal: 0, Animal: 0, Food: 1"
2025-03-20 12:48:39.139,185,White,"Road","No","Pieces",8,0,""
2025-03-20 12:48:39.225,186,Orange,"Road","No","Resources",8,13,"Animal: 1, Food: 2, Metal: 4, Wood: 2, Clay: 0"
2025-03-20 12:48:39.225,186,Orange,"Village","No","Location",0,5,""
2025-03-20 12:48:39.295,187,Blue,"Card","No","Resources",-1,-1,"Clay: 1, Wood: 5, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:39.307,187,Blue,"Village","No","Resources",2,3,"Clay: 1, Wood: 5, Metal: 1, Animal: 0, Food: 0"
2025-03-20 12:48:39.363,188,Red,"Card","No","Resources",-1,-1,"Wood: 1, Clay: 0, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:39.534,190,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Food: 0, Metal: 4, Wood: 4, Clay: 0"
2025-03-20 12:48:39.714,191,Blue,"Town","No","Resources",2,4,"Clay: 1, Wood: 4, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:39.742,191,Blue,"Road","No","Resources",3,5,"Clay: 0, Wood: 3, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:39.744,191,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 3, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:39.804,192,Red,"Village","No","Resources",2,3,"Wood: 1, Clay: 0, Metal: 0, Animal: 2, Food: 0"
2025-03-20 12:48:39.807,192,Red,"Town","No","Resources",2,4,"Wood: 1, Clay: 0, Metal: 0, Animal: 2, Food: 0"
2025-03-20 12:48:39.809,192,Red,"Road","No","Resources",6,7,"Wood: 1, Clay: 0, Metal: 0, Animal: 2, Food: 0"
2025-03-20 12:48:39.867,193,White,"Town","No","Resources",2,4,"Clay: 3, Wood: 2, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:39.869,193,White,"Village","No","Resources",3,3,"Clay: 3, Wood: 2, Metal: 0, Animal: 0, Food: 0"
2025-03-20 12:48:39.941,194,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Food: 0, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:48:39.984,194,Orange,"Road","No","Resources",8,13,"Animal: 3, Food: 1, Metal: 3, Wood: 2, Clay: 0"
2025-03-20 12:48:40.037,195,Blue,"Card","No","Resources",-1,-1,"Clay: 0, Wood: 4, Metal: 0, Animal: 1, Food: 0"
2025-03-20 12:48:40.102,196,Red,"Card","No","Resources",-1,-1,"Wood: 0, Clay: 0, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:40.113,196,Red,"Road","No","Resources",6,7,"Wood: 0, Clay: 0, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:40.115,196,Red,"Card","No","Resources",-1,-1,"Wood: 0, Clay: 0, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:40.118,196,Red,"Town","No","Resources",2,4,"Wood: 0, Clay: 0, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:40.120,196,Red,"Village","No","Resources",2,3,"Wood: 0, Clay: 0, Metal: 0, Animal: 3, Food: 0"
2025-03-20 12:48:40.183,197,White,"Card","No","Resources",-1,-1,"Clay: 5, Wood: 2, Metal: 1, Animal: 1, Food: 0"
2025-03-20 12:52:01.303,0,no_colour,"Test","Yes","",99,20,"Test: 1"
2025-03-20 12:52:02.716,1,Blue,"Card","No","Resources",-1,-1,"Animal: 1"
2025-03-20 12:52:02.736,1,Blue,"Road","No","Resources",6,13,"Animal: 1"
2025-03-20 12:52:02.824,2,Red,"Town","No","Resources",2,4,"Animal: 1, Clay: 1, Metal: 1, Wood: 1"
2025-03-20 12:52:02.956,3,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 1, Food: 1"
2025-03-20 12:52:02.977,3,White,"Road","No","Resources",7,13,"Clay: 2, Animal: 1, Food: 1"
2025-03-20 12:52:03.062,4,Orange,"Card","No","Resources",-1,-1,"Wood: 2"
2025-03-20 12:52:03.155,5,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Food: 1"
2025-03-20 12:52:03.175,5,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Food: 1"
2025-03-20 12:52:03.179,5,Blue,"Town","No","Resources",2,4,"Animal: 2, Clay: 1, Food: 1"
2025-03-20 12:52:03.257,6,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 1, Metal: 1, Wood: 1"
2025-03-20 12:52:03.273,6,Red,"Village","No","Location",0,3,""
2025-03-20 12:52:03.311,6,Red,"Town","No","Resources",2,4,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:03.317,6,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:03.320,6,Red,"Road","No","Resources",7,12,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:03.393,7,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 1, Food: 1"
2025-03-20 12:52:03.407,7,White,"Village","No","Location",0,3,""
2025-03-20 12:52:03.413,7,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 1, Food: 1"
2025-03-20 12:52:03.490,8,Orange,"Card","No","Resources",-1,-1,"Wood: 3"
2025-03-20 12:52:03.567,9,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Clay: 2, Food: 2"
2025-03-20 12:52:03.583,9,Blue,"Town","No","Resources",2,4,"Animal: 4, Clay: 2, Food: 2"
2025-03-20 12:52:03.586,9,Blue,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 2, Food: 2"
2025-03-20 12:52:03.654,10,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:03.668,10,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:03.730,11,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 2, Food: 2"
2025-03-20 12:52:03.748,11,White,"Road","No","Resources",7,13,"Clay: 2, Animal: 2, Food: 2"
2025-03-20 12:52:03.748,11,White,"Village","No","Location",0,3,""
2025-03-20 12:52:03.826,12,Orange,"Village","No","Location",0,3,""
2025-03-20 12:52:03.831,12,Orange,"Town","No","Resources",2,4,"Wood: 3"
2025-03-20 12:52:03.834,12,Orange,"Card","No","Resources",-1,-1,"Wood: 3"
2025-03-20 12:52:03.837,12,Orange,"Road","No","Resources",4,13,"Wood: 3"
2025-03-20 12:52:03.905,13,Blue,"Card","No","Resources",-1,-1,"Animal: 7, Clay: 2, Food: 2"
2025-03-20 12:52:03.921,13,Blue,"Card","No","Resources",-1,-1,"Animal: 8, Clay: 2, Food: 2"
2025-03-20 12:52:03.927,13,Blue,"Road","No","Resources",6,13,"Animal: 8, Clay: 2, Food: 2"
2025-03-20 12:52:04.030,14,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 1, Wood: 0"
2025-03-20 12:52:04.048,14,Red,"Road","No","Resources",7,12,"Animal: 1, Clay: 0, Metal: 2, Wood: 1"
2025-03-20 12:52:04.178,16,Orange,"Card","No","Resources",-1,-1,"Wood: 4"
2025-03-20 12:52:04.190,16,Orange,"Village","No","Location",0,3,""
2025-03-20 12:52:04.276,17,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Clay: 2, Food: 2, Wood: 1"
2025-03-20 12:52:04.368,18,Red,"Town","No","Resources",2,4,"Animal: 2, Clay: 1, Metal: 2, Wood: 1"
2025-03-20 12:52:04.372,18,Red,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Metal: 2, Wood: 1"
2025-03-20 12:52:04.372,18,Red,"Village","No","Location",0,3,""
2025-03-20 12:52:04.428,19,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 4, Food: 4"
2025-03-20 12:52:04.443,19,White,"Village","No","Location",0,3,""
2025-03-20 12:52:04.447,19,White,"Card","No","Resources",-1,-1,"Clay: 2, Animal: 4, Food: 4"
2025-03-20 12:52:04.449,19,White,"Road","No","Resources",7,13,"Clay: 2, Animal: 4, Food: 4"
2025-03-20 12:52:04.520,20,Orange,"Card","No","Resources",-1,-1,"Wood: 6"
2025-03-20 12:52:04.544,20,Orange,"Town","No","Resources",2,4,"Wood: 6"
2025-03-20 12:52:04.544,20,Orange,"Village","No","Location",0,3,""
2025-03-20 12:52:04.651,21,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 3, Food: 2, Wood: 1"
2025-03-20 12:52:04.666,21,Blue,"Village","No","Location",0,3,""
2025-03-20 12:52:04.674,21,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Clay: 3, Food: 2, Wood: 1"
2025-03-20 12:52:04.708,21,Blue,"Town","No","Resources",2,4,"Animal: 3, Clay: 2, Food: 2, Wood: 0"
2025-03-20 12:52:04.787,22,Red,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Metal: 2, Wood: 1"
2025-03-20 12:52:04.803,22,Red,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Metal: 2, Wood: 1"
2025-03-20 12:52:04.804,22,Red,"Village","No","Location",0,3,""
2025-03-20 12:52:04.834,22,Red,"Road","No","Resources",7,11,"Animal: 2, Clay: 0, Metal: 2, Wood: 0"
2025-03-20 12:52:04.837,22,Red,"Town","No","Resources",2,4,"Animal: 2, Clay: 0, Metal: 2, Wood: 0"
2025-03-20 12:52:04.948,23,White,"Road","No","Resources",6,13,"Clay: 3, Animal: 7, Food: 2"
2025-03-20 12:52:04.951,23,White,"Town","No","Resources",2,4,"Clay: 3, Animal: 7, Food: 2"
2025-03-20 12:52:05.216,25,Blue,"Village","No","Location",0,3,""
2025-03-20 12:52:05.223,25,Blue,"Road","No","Resources",6,12,"Animal: 2, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.225,25,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.227,25,Blue,"Town","No","Resources",2,4,"Animal: 2, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.293,26,Red,"Village","No","Location",0,3,""
2025-03-20 12:52:05.297,26,Red,"Town","No","Resources",2,4,"Animal: 2, Clay: 0, Metal: 3, Wood: 1"
2025-03-20 12:52:05.300,26,Red,"Road","No","Resources",7,11,"Animal: 2, Clay: 0, Metal: 3, Wood: 1"
2025-03-20 12:52:05.359,27,White,"Card","No","Resources",-1,-1,"Clay: 0, Animal: 6, Food: 3"
2025-03-20 12:52:05.372,27,White,"Road","No","Resources",6,13,"Clay: 0, Animal: 6, Food: 3"
2025-03-20 12:52:05.439,28,Orange,"Card","No","Resources",-1,-1,"Wood: 4, Animal: 1"
2025-03-20 12:52:05.450,28,Orange,"Village","No","Location",0,3,""
2025-03-20 12:52:05.455,28,Orange,"Town","No","Resources",2,4,"Wood: 5, Animal: 1"
2025-03-20 12:52:05.517,29,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.528,29,Blue,"Village","No","Location",0,3,""
2025-03-20 12:52:05.536,29,Blue,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.539,29,Blue,"Town","No","Resources",2,4,"Animal: 4, Clay: 2, Food: 0, Wood: 0"
2025-03-20 12:52:05.587,29,Blue,"Road","No","Resources",7,11,"Animal: 0, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:52:05.666,30,Red,"Village","No","Location",0,3,""
2025-03-20 12:52:05.782,31,White,"Card","No","Resources",-1,-1,"Clay: 1, Animal: 6, Food: 4"
2025-03-20 12:52:05.784,31,White,"Road","No","Resources",6,13,"Clay: 1, Animal: 6, Food: 4"
2025-03-20 12:52:05.851,32,Orange,"Card","No","Resources",-1,-1,"Wood: 5, Animal: 1"
2025-03-20 12:52:05.868,32,Orange,"Road","No","Resources",4,13,"Wood: 6, Animal: 1"
2025-03-20 12:52:05.870,32,Orange,"Card","No","Resources",-1,-1,"Wood: 6, Animal: 1"
2025-03-20 12:52:05.941,33,Blue,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:52:06.065,33,Blue,"Village","No","Location",0,3,""
2025-03-20 12:52:06.070,33,Blue,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:52:06.139,34,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 3, Wood: 2"
2025-03-20 12:52:06.287,36,Orange,"Card","No","Resources",-1,-1,"Wood: 8, Animal: 1"
2025-03-20 12:52:06.304,36,Orange,"Card","No","Resources",-1,-1,"Wood: 8, Animal: 1"
2025-03-20 12:52:06.307,36,Orange,"Road","No","Resources",4,13,"Wood: 8, Animal: 1"
2025-03-20 12:52:06.379,37,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 1, Food: 0, Wood: 0"
2025-03-20 12:52:06.391,37,Blue,"Village","No","Location",0,3,""
2025-03-20 12:52:06.466,38,Red,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 3, Wood: 2"
2025-03-20 12:52:06.486,38,Red,"Road","No","Resources",7,11,"Animal: 1, Clay: 0, Metal: 3, Wood: 2"
2025-03-20 12:52:06.587,39,White,"Card","No","Resources",-1,-1,"Clay: 1, Animal: 3, Food: 3"
2025-03-20 12:52:06.661,40,Orange,"Card","No","Resources",-1,-1,"Wood: 9, Animal: 1"
2025-03-20 12:52:06.677,40,Orange,"Town","No","Resources",2,4,"Wood: 9, Animal: 1"
2025-03-20 12:52:06.680,40,Orange,"Card","No","Resources",-1,-1,"Wood: 9, Animal: 1"
